Tempo_ms;ADC_Bruto;Forca_kg
405211;2708;5,69
405212;2714;5,84
405213;2718;5,94
405214;2704;5,59
405215;2719;5,97
405216;2709;5,71
405217;2709;5,71
405218;2719;5,97
405219;2710;5,74
405220;2713;5,81
405221;2717;5,92
405222;2717;5,92
405223;2711;5,76
405224;2711;5,76
405225;2715;5,87
405226;2715;5,87
405227;2722;6,04
405228;2724;6,09
405229;2725;6,12
405230;2719;5,97
405231;2720;5,99
405232;2726;6,14
405233;2721;6,02
405234;2711;5,76
405235;2707;5,66
405236;2713;5,81
405237;2708;5,69
405238;2720;5,99
405239;2723;6,07
405240;2711;5,76
405241;2714;5,84
405242;2710;5,74
405243;2723;6,07
405244;2713;5,81
405245;2717;5,92
405246;2713;5,81
405247;2711;5,76
405248;2710;5,74
405249;2679;4,95
405250;2709;5,71
405251;2714;5,84
405252;2715;5,87
405253;2705;5,61
405254;2717;5,92
405255;2704;5,59
405256;2717;5,92
405257;2709;5,71
405258;2704;5,59
405259;2702;5,54
405260;2704;5,59
405261;2704;5,59
405262;2704;5,59
405263;2706;5,64
405264;2702;5,54
405265;2707;5,66
405266;2705;5,61
405267;2709;5,71
405268;2705;5,61
405269;2709;5,71
405270;2713;5,81
405271;2704;5,59
405272;2704;5,59
405273;2703;5,56
405274;2704;5,59
405275;2703;5,56
405276;2708;5,69
405277;2704;5,59
405278;2703;5,56
405279;2708;5,69
405280;2704;5,59
405281;2706;5,64
405282;2704;5,59
405283;2702;5,54
405284;2702;5,54
405285;2708;5,69
405286;2701;5,51
405287;2703;5,56
405288;2704;5,59
405289;2699;5,46
405290;2703;5,56
405291;2700;5,49
405292;2702;5,54
405293;2693;5,31
405294;2702;5,54
405295;2695;5,36
405296;2695;5,36
405297;2689;5,21
405298;2687;5,16
405299;2691;5,26
405300;2694;5,33
405301;2703;5,56
405302;2689;5,21
405303;2689;5,21
405304;2685;5,11
405305;2691;5,26
405306;2688;5,18
405307;2686;5,13
405308;2698;5,44
405309;2685;5,11
405310;2690;5,23
405311;2684;5,08
405312;2678;4,93
405313;2686;5,13
405314;2684;5,08
405315;2686;5,13
405316;2687;5,16
405317;2685;5,11
405318;2688;5,18
405319;2681;5,01
405320;2688;5,18
405321;2683;5,06
405322;2679;4,95
405323;2687;5,16
405324;2687;5,16
405325;2685;5,11
405326;2682;5,03
405327;2688;5,18
405328;2682;5,03
405329;2679;4,95
405330;2678;4,93
405331;2685;5,11
405332;2679;4,95
405333;2687;5,16
405334;2689;5,21
405335;2683;5,06
405336;2680;4,98
405337;2683;5,06
405338;2678;4,93
405339;2685;5,11
405340;2687;5,16
405341;2685;5,11
405342;2679;4,95
405343;2688;5,18
405344;2686;5,13
405345;2678;4,93
405346;2678;4,93
405347;2686;5,13
405348;2685;5,11
405349;2677;4,90
405350;2678;4,93
405351;2691;5,26
405352;2687;5,16
405353;2689;5,21
405354;2693;5,31
405355;2683;5,06
405356;2683;5,06
405357;2679;4,95
405358;2687;5,16
405359;2677;4,90
405360;2680;4,98
405361;2679;4,95
405362;2683;5,06
405363;2685;5,11
405364;2679;4,95
405365;2681;5,01
405366;2684;5,08
405367;2679;4,95
405368;2686;5,13
405369;2689;5,21
405370;2693;5,31
405371;2683;5,06
405372;2688;5,18
405373;2687;5,16
405374;2695;5,36
405375;2695;5,36
405376;2704;5,59
405377;2704;5,59
405378;2696;5,38
405379;2691;5,26
405380;2692;5,28
405381;2690;5,23
405382;2694;5,33
405383;2687;5,16
405384;2692;5,28
405385;2690;5,23
405386;2695;5,36
405387;2687;5,16
405388;2687;5,16
405389;2687;5,16
405390;2687;5,16
405391;2686;5,13
405392;2688;5,18
405393;2689;5,21
405394;2683;5,06
405395;2688;5,18
405396;2701;5,51
405397;2695;5,36
405398;2693;5,31
405399;2687;5,16
405400;2682;5,03
405401;2677;4,90
405402;2686;5,13
405403;2687;5,16
405404;2687;5,16
405405;2689;5,21
405406;2688;5,18
405407;2689;5,21
405408;2694;5,33
405409;2697;5,41
405410;2693;5,31
405411;2687;5,16
405412;2681;5,01
405413;2688;5,18
405414;2681;5,01
405415;2688;5,18
405416;2683;5,06
405417;2683;5,06
405418;2676;4,88
405419;2672;4,78
405420;2675;4,85
405421;2683;5,06
405422;2684;5,08
405423;2683;5,06
405424;2677;4,90
405425;2682;5,03
405426;2677;4,90
405427;2679;4,95
405428;2682;5,03
405429;2672;4,78
405430;2673;4,80
405431;2683;5,06
405432;2685;5,11
405433;2677;4,90
405434;2677;4,90
405435;2677;4,90
405436;2667;4,65
405437;2667;4,65
405438;2666;4,63
405439;2671;4,75
405440;2658;4,42
405441;2651;4,25
405442;2666;4,63
405443;2654;4,32
405444;2661;4,50
405445;2657;4,40
405446;2657;4,40
405447;2669;4,70
405448;2673;4,80
405449;2666;4,63
405450;2672;4,78
405451;2654;4,32
405452;2653;4,30
405453;2665;4,60
405454;2659;4,45
405455;2661;4,50
405456;2662;4,52
405457;2667;4,65
405458;2668;4,68
405459;2647;4,14
405460;2659;4,45
405461;2658;4,42
405462;2658;4,42
405463;2656;4,37
405464;2659;4,45
405465;2662;4,52
405466;2657;4,40
405467;2669;4,70
405468;2667;4,65
405469;2673;4,80
405470;2681;5,01
405471;2672;4,78
405472;2671;4,75
405473;2671;4,75
405474;2671;4,75
405475;2672;4,78
405476;2663;4,55
405477;2671;4,75
405478;2671;4,75
405479;2672;4,78
405480;2673;4,80
405481;2670;4,73
405482;2674;4,83
405483;2668;4,68
405484;2670;4,73
405485;2666;4,63
405486;2669;4,70
405487;2670;4,73
405488;2673;4,80
405489;2673;4,80
405490;2672;4,78
405491;2677;4,90
405492;2672;4,78
405493;2670;4,73
405494;2667;4,65
405495;2671;4,75
405496;2672;4,78
405497;2659;4,45
405498;2669;4,70
405499;2659;4,45
405500;2668;4,68
405501;2667;4,65
405502;2671;4,75
405503;2661;4,50
405504;2661;4,50
405505;2650;4,22
405506;2672;4,78
405507;2660;4,47
405508;2667;4,65
405509;2655;4,35
405510;2655;4,35
405511;2650;4,22
405512;2650;4,22
405513;2654;4,32
405514;2653;4,30
405515;2651;4,25
405516;2650;4,22
405517;2651;4,25
405518;2641;3,99
405519;2654;4,32
405520;2661;4,50
405521;2655;4,35
405522;2647;4,14
405523;2642;4,02
405524;2657;4,40
405525;2647;4,14
405526;2656;4,37
405527;2656;4,37
405528;2653;4,30
405529;2654;4,32
405530;2654;4,32
405531;2658;4,42
405532;2653;4,30
405533;2656;4,37
405534;2654;4,32
405535;2659;4,45
405536;2670;4,73
405537;2672;4,78
405538;2675;4,85
405539;2661;4,50
405540;2672;4,78
405541;2677;4,90
405542;2669;4,70
405543;2672;4,78
405544;2667;4,65
405545;2659;4,45
405546;2659;4,45
405547;2669;4,70
405548;2653;4,30
405549;2653;4,30
405550;2655;4,35
405551;2673;4,80
